WORD	NON_ESSENTIAL	Not
HI0933 family	13	0
Functions in the N-end rule pathway of protein degradation where it conjugates Leu, Phe and, less efficiently, Met from aminoacyl-tRNAs to the N-termini of proteins containing an N-terminal arginine or lysine (By similarity)	13	0
DNA internalization-related competence protein ComEC Rec2	13	0
Involved in the removal of murein from the sacculus. May also facilitate integration of nascent murein strands into the sacculus by cleaving the peptide bonds between neighboring strands in mature murein (By similarity)	13	0
3-dehydroquinate synthase	13	0
The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate (By similarity)	13	0
DNA-binding transcriptional repressor LldR	13	0
Pyrophosphatase that hydrolyzes non-canonical purine nucleotides such as XTP and ITP dITP to their respective monophosphate derivatives. Might exclude non-canonical purines from DNA precursor pool, thus preventing their incorporation into DNA and avoiding chromosomal lesions (By similarity)	13	0
Protein of unknown function (DUF1176)	13	0
Catalyzes the hydrolytic deamination of adenine to hypoxanthine. Plays an important role in the purine salvage pathway and in nitrogen catabolism (By similarity)	13	0
ion-transport protein YfeO	13	0
threonine synthase	13	0
UPF0176 protein	13	0
Catalyzes the thiamine diphosphate-dependent decarboxylation of 2-oxoglutarate and the subsequent addition of the resulting succinic semialdehyde-thiamine pyrophosphate anion to isochorismate to yield 2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate (SEPHCHC) (By similarity)	13	0
glutathione synthase	13	0
may be the GTPase, regulating ATP sulfurylase activity (By similarity)	13	0
Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate (By similarity)	13	0
The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrC both incises the 5' and 3' sides of the lesion. The N-terminal half is responsible for the 3' incision and the C-terminal half is responsible for the 5' incision (By similarity)	13	0
endonuclease I	13	0
DNA-damage-inducible protein F	13	0
2'-5' RNA ligase	13	0
Exhibits a very high intrinsic GTPase hydrolysis rate. Involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA- cmnm(5)s(2)U34 (By similarity)	13	0
Metal-dependent hydrolase	13	0
aminopeptidase N	13	0
The glycine cleavage system catalyzes the degradation of glycine. The P protein binds the alpha-amino group of glycine through its pyridoxal phosphate cofactor	13	0
Phosphoribosylaminoimidazole carboxylase ATPase subunit	13	0
MscS Mechanosensitive ion channel	13	0
formate hydrogenlyase subunit 3	13	0
ATP-dependent endonuclease of the OLD family	13	0
UPF0234 protein	13	0
Enoyl-CoA hydratase/isomerase family	13	0
The enzymes which catalyze the reversible phosphorolysis of pyrimidine nucleosides are involved in the degradation of these compounds and in their utilization as carbon and energy sources, or in the rescue of pyrimidine bases for nucleotide synthesis (By similarity)	13	0
Inherit from bactNOG: Transporter	13	0
Converts SHCHC to OSB (By similarity)	13	0
Specifically methylates the N3 position of the uracil ring of uridine 1498 (m3U1498) in 16S rRNA. Acts on the fully assembled 30S ribosomal subunit (By similarity)	13	0
Multidrug resistance protein mdtH	13	0
Molybdate ABC transporter	13	0
SAICAR synthetase	13	0
Phosphate regulon sensor	13	0
Inner membrane protein ytfF	13	0
Catalyzes the specific phosphorylation of 1,6-anhydro-N- acetylmuramic acid (anhMurNAc) with the simultaneous cleavage of the 1,6-anhydro ring, generating MurNAc-6-P. Is required for the utilization of anhMurNAc either imported from the medium or derived from its own cell wall murein, and thus plays a role in cell wall recycling (By similarity)	13	0
single-stranded-DNA-specific exonuclease RecJ	13	0
5-formyltetrahydrofolate cycloligase	13	0
inner membrane protein YohD	13	0
Functions as an ATPase. May play a role in metal insertion (metal-chelatase) or as a chaperone (By similarity)	13	0
alpha-2-macroglobulin domain protein	13	0
transcriptional	13	0
Catalyzes the formation of N(4)-acetylcytidine (ac(4)C) at the wobble position of tRNA(Met), by using acetyl-CoA as an acetyl donor and ATP (or GTP) (By similarity)	13	0
Periplasmic alpha-amylase	13	0
Carbamoyl-phosphate synthetase glutamine chain	13	0
Modulates RecA activity (By similarity)	13	0
Catalyzes the oxidation of erythronate-4-phosphate to 3- hydroxy-2-oxo-4-phosphonooxybutanoate (By similarity)	13	0
Arginine ornithine antiporter	13	0
Cell division factor that enhances FtsZ-ring assembly. Directly interacts with FtsZ and promotes bundling of FtsZ protofilaments, with a reduction in FtsZ GTPase activity (By similarity)	13	0
Catalyzes the transfer of a ribosyl phosphate group from 5-phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP) (By similarity)	13	0
YicC domain protein	13	0
d-3-phosphoglycerate dehydrogenase	13	0
Histidine biosynthesis bifunctional protein HisB	13	0
the transfer of alpha-xylosyl residue from alpha-xyloside to xylose, glucose, mannose, fructose, maltose, isomaltose, nigerose, kojibiose, sucrose, and trehalose	13	0
galactose-1-phosphate uridylyltransferase	13	0
Gamma-glutamyltranspeptidase (EC 2.3.2.2)	13	0
Catalyzes the hydrolysis of 6-phosphogluconolactone to 6-phosphogluconate (By similarity)	13	0
ATP-dependent DNA helicase RecG	13	0
NmrA Family	13	0
Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase	13	0
4-amino-4-deoxychorismate lyase	13	0
Glucose Sorbosone dehydrogenase	13	0
sodium glutamate symporter	13	0
Iron-hydroxamate transporter permease subunit	13	0
damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage (By similarity)	13	0
Involved in the regulation of ptsG expression by binding and inactivating Mlc (By similarity)	13	0
Fermentation respiration switch protein	13	0
Protein of unknown function (DUF2509)	13	0
The glycine cleavage system catalyzes the degradation of glycine (By similarity)	13	0
Adenylation and deadenylation of glutamate--ammonia ligase (By similarity)	13	0
Catalyzes the 2'-O-methylation at nucleotide C2498 in 23S rRNA (By similarity)	13	0
Cleaves GlcNAc linked beta-1,4 to MurNAc tripeptides (By similarity)	13	0
UPF0441 protein	13	0
Incises the DNA at the 3' side of a lesion during nucleotide excision repair. Incises the DNA farther away from the lesion than UvrC. Not able to incise the 5' site of a lesion. When a lesion remains because UvrC is not able to induce the 3' incision, Cho incises the DNA. Then UvrC makes the 5' incision. The combined action of Cho and UvrC broadens the substrate range of nucleotide excision repair (By similarity)	13	0
UPF0102 protein	13	0
acyl-CoA synthetase	13	0
anaerobic nitric oxide reductase	13	0
Thiolesterase that catalyzes the hydrolysis of S-D- lactoyl-glutathione to form glutathione and D-lactic acid (By similarity)	13	0
Catalyzes the reversible oxidation of malate to oxaloacetate (By similarity)	13	0
ATP-dependent protease	13	0
The glycine cleavage system catalyzes the degradation of glycine. The H protein shuttles the methylamine group of glycine from the P protein to the T protein (By similarity)	13	0
Catalyzes the transfer of a phosphate group to glutamate to form glutamate 5-phosphate which rapidly cyclizes to 5- oxoproline (By similarity)	13	0
Synthesizes selenophosphate from selenide and ATP (By similarity)	13	0
Catalyzes the formation of 5-methyl-uridine at position 1939 (m5U1939) in 23S rRNA (By similarity)	13	0
lysine 2,3-aminomutase	13	0
D-serine deaminase	13	0
DNA-binding transcriptional regulator FruR	13	0
N-acetylglutamate synthase	13	0
Promotes RNA polymerase assembly. Latches the N- and C- terminal regions of the beta' subunit thereby facilitating its interaction with the beta and alpha subunits (By similarity)	13	0
Deoxyribodipyrimidine photo-lyase	13	0
Sequence-specific endonuclease that cleaves unmethylated GATC sequences. It is involved in DNA mismatch repair (By similarity)	13	0
Plays a role in lysophospholipid acylation. Transfers fatty acids to the 1-position via an enzyme-bound acyl-ACP intermediate in the presence of ATP and magnesium. Its physiological function is to regenerate phosphatidylethanolamine from 2-acyl-glycero-3-phosphoethanolamine (2-acyl-GPE) formed by transacylation reactions or degradation by phospholipase A1 (By similarity)	13	0
UPF0442 protein	13	0
anaerobic ribonucleoside triphosphate reductase	13	0
Catalyzes the last two steps in the biosynthesis of 5- methylaminomethyl-2-thiouridine (mnm(5)s(2)U) at the wobble position (U34) in tRNA. Catalyzes the FAD-dependent demodification of cmnm(5)s(2)U34 to nm(5)s(2)U34, followed by the transfer of a methyl group from S-adenosyl-L-methionine to nm(5)s(2)U34, to form mnm(5)s(2)U34 (By similarity)	13	0
Cell division protein that is required for growth during stress conditions. May be involved in protecting or stabilizing the divisomal assembly under conditions of stress (By similarity)	13	0
Undecaprenyl pyrophosphate phosphatase	13	0
Specific inhibitor of chromosomal initiation of replication in vitro. Binds the three 13-mers in the origin (oriC) to block initiation of replication (By similarity)	13	0
dyp-type peroxidase family protein	13	0
imidazole acetol-phosphate transaminase	13	0
Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation	13	0
proton antiporter, CPA2 family	13	0
sensory histidine kinase UhpB	13	0
DNA helicase IV	13	0
type III restriction protein res subunit	13	0
protein involved in catabolism of external DNA	13	0
hydrogenase expression formation protein HypD	13	0
A GTPase-activating protein (GAP) that modifies Der EngA GTPase function. May play a role in ribosome biogenesis (By similarity)	13	0
AMP nucleosidase	13	0
Cytoplasmic alpha-amylase	13	0
fosmidomycin resistance protein	13	0
UPF0294 protein	13	0
Specifically methylates the guanine in position 2445 (m2G2445) and the guanine in position 2069 (m7G2069) of 23S rRNA (By similarity)	13	0
class I peptide chain release factor	13	0
tRNA (Guanosine-2'-O-)-methyltransferase	13	0
dedA (Protein	13	0
proline dehydrogenase, pyrroline-5-carboxylate dehydrogenase	13	0
aminoacyl-histidine dipeptidase	13	0
cyd operon protein YbgE	13	0
maltose ABC transporter periplasmic protein	13	0
Specifically methylates the guanine in position 1835 (m2G1835) of 23S rRNA (By similarity)	13	0
n-acetylglucosamine repressor	13	0
Gluconate kinase	13	0
Component of the sulfite reductase complex that catalyzes the 6-electron reduction of sulfite to sulfide. This is one of several activities required for the biosynthesis of L- cysteine from sulfate (By similarity)	13	0
sorbitol-6-phosphate dehydrogenase (EC 1.1.1.140)	13	0
Signal peptide peptidase	13	0
Displays ATPase and GTPase activities (By similarity)	13	0
phosphoribosylglycinamide formyltransferase	13	0
Specifically methylates the 50S ribosomal protein L3 on a specific glutamine residue (By similarity)	13	0
Part of the ABC transporter complex ModABC involved in molybdenum import. Responsible for energy coupling to the transport system (By similarity)	13	0
Catalyzes the condensation of ATP and 5-phosphoribose 1- diphosphate to form N'-(5'-phosphoribosyl)-ATP (PR-ATP). Has a crucial role in the pathway because the rate of histidine biosynthesis seems to be controlled primarily by regulation of HisG enzymatic activity (By similarity)	13	0
Catalyzes, together with MoaC, the conversion of 5'-GTP to cyclic pyranopterin monophosphate (cPMP or molybdopterin precursor Z) (By similarity)	13	0
Component of the sulfite reductase complex that catalyzes the 6-electron reduction of sulfite to sulfide. This is one of several activities required for the biosynthesis of L- cysteine from sulfate. The flavoprotein component catalyzes the electron flow from NADPH - FAD - FMN to the hemoprotein component (By similarity)	13	0
oligopeptidase A	13	0
Phosphotransfer between the C1 and C5 carbon atoms of pentose (By similarity)	13	0
Together with MoaA, is involved in the conversion of 5'- GTP to cyclic pyranopterin monophosphate (cPMP or molybdopterin precursor Z) (By similarity)	13	0
chorismate mutase	13	0
manganese transport regulator MntR	13	0
cytochrome o ubiquinol oxidase subunit III	13	0
Multidrug resistance protein D	13	0
Ribonuclease I	13	0
Catalyzes the formation of N(7)-methylguanine at position 46 (m7G46) in tRNA (By similarity)	13	0
Atp-dependent clp protease atp-binding subunit	13	0
flagella biosynthesis regulator	13	0
Catalyzes the biosynthesis of agmatine from arginine (By similarity)	13	0
glycine betaine l-proline transport system permease	13	0
inner membrane protein YdjM	13	0
Phosphogluconate dehydratase	13	0
Siderophore-interacting protein	13	0
