WORD	ESSENTIAL	Not
Essential cell division protein. Transports lipid-linked peptidoglycan precursors from the inner to the outer leaflet of the cytoplasmic membrane (By similarity)	12	1
Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit (By similarity)	12	1
Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	12	1
Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs (By similarity)	12	1
delta-aminolevulinic acid dehydratase	12	1
Involved in the transcription termination process (By similarity)	12	1
however, it seems to stimulate more or less all the activities of the other two initiation factors, IF-2 and IF-3 (By similarity)	12	1
50S ribosomal protein L30	12	1
inositol monophosphatase	12	1
NH3-dependent NAD( ) synthetase	12	0
DNA primase is the polymerase that synthesizes small RNA primers for the Okazaki fragments on both template strands at replication forks during chromosomal DNA synthesis (By similarity)	12	0
Phospho-2-dehydro-3-deoxyoctonate aldolase	12	0
Uroporphyrinogen-III synthase	12	0
Integral membrane protein mviN	12	0
involved in the assembly of LPS in the outer leaflet of the outer membrane. Determines N-hexane tolerance and is involved in outer membrane permeability. Essential for envelope biogenesis (By similarity)	12	0
IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins (By similarity)	12	0
Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Catalyzes the first condensation reaction which initiates fatty acid synthesis and may therefore play a role in governing the total rate of fatty acid production. Possesses both acetoacetyl-ACP synthase and acetyl transacylase activities. Its substrate specificity determines the biosynthesis of branched- chain and or straight-chain of fatty acids (By similarity)	12	0
50S ribosomal protein L28	12	0
50s ribosomal protein l34	12	0
Converts 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate into isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP) (By similarity)	12	0
penicillin-binding protein 2	11	9
deaminase	11	8
Activates KDO (a required 8-carbon sugar) for incorporation into bacterial lipopolysaccharide in Gram-negative bacteria (By similarity)	11	4
Removes the N-terminal methionine from nascent proteins (By similarity)	11	4
Modifies the free amino group of the aminoacyl moiety of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by (I) promoting its recognition by IF2 and (II) impairing its binding to EFTu-GTP (By similarity)	11	2
reductase, subunit beta	11	2
Transcription elongation factor NusA	11	2
This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site (By similarity)	11	2
DNA polymerase III, epsilon subunit	11	2
Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)	11	2
Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone (By similarity)	11	2
Catalyzes the formation of 4-diphosphocytidyl-2-C- methyl-D-erythritol from CTP and 2-C-methyl-D-erythritol 4- phosphate (MEP) (By similarity)	11	2
30S ribosomal protein S21	11	2
Rod shape-determining protein mreb	11	2
Rod shape-determining protein MreD	11	2
Necessary for the introduction of cis unsaturation into fatty acids. Catalyzes the dehydration of (3R)-3-hydroxydecanoyl- ACP to E-(2)-decenoyl-ACP and then its isomerization to Z-(3)- decenoyl-ACP. Can catalyze the dehydratase reaction for beta- hydroxyacyl-ACPs with saturated chain lengths up to 16 0, being most active on intermediate chain length (By similarity)	11	1
Non-specific O-methyltransferase that catalyzes the 2 O- methylation steps in the ubiquinone biosynthetic pathway (By similarity)	11	1
Binds directly to 16S ribosomal RNA (By similarity)	11	0
50S ribosomal protein L29	11	0
Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides (By similarity)	10	27
dihydrolipoyl dehydrogenase	10	7
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	10	3
geranyltranstransferase	10	3
Catalyzes the radical-mediated insertion of two sulfur atoms into the C-6 and C-8 positions of the octanoyl moiety bound to the lipoyl domains of lipoate-dependent enzymes, thereby converting the octanoylated domains into lipoylated derivatives (By similarity)	10	3
Catalyzes the removal of elemental sulfur from cysteine to produce alanine (By similarity)	10	3
Biotin-protein ligase	10	2
carbonic anhydrase	9	24
Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism (By similarity)	9	6
Prevents the cell division inhibition by proteins MinC and MinD at internal division sites while permitting inhibition at polar sites. This ensures cell division at the proper site by restricting the formation of a division septum at the midpoint of the long axis of the cell (By similarity)	9	4
May play a role in 30S ribosomal subunit biogenesis. Unusual circulary permuted GTPase that catalyzes rapid hydrolysis of GTP with a slow catalytic turnover (By similarity)	9	4
Catalyzes the ATP-dependent phosphorylation of thiamine- monophosphate (TMP) to form thiamine-pyrophosphate (TPP), the active form of vitamin B1 (By similarity)	9	4
Binds together with S18 to 16S ribosomal RNA (By similarity)	9	4
Acts as a chaperone (By similarity)	9	4
50s ribosomal protein l35	9	3
phage repressor	9	0
Lipid A biosynthesis lauroyl	8	21
lipid A biosynthesis (Kdo)2-(Lauroyl)-lipid IVA acyltransferase	8	5
Cytochrome D ubiquinol oxidase, subunit II	8	5
Binds directly to 23S rRNA. The L1 stalk is quite mobile in the ribosome, and is involved in E site tRNA release (By similarity)	8	5
Glutamate-1-semialdehyde aminotransferase	8	5
DNA polymerase III subunit psi	8	4
Folate-binding protein involved in regulating the level of ATP-DnaA and in the modification of some tRNAs. It is probably a key factor in regulatory networks that act via tRNA modification, such as initiation of chromosomal replication (By similarity)	8	4
Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Also processes some mRNAs, and tRNAs when they are encoded in the rRNA operon (By similarity)	8	4
Tetratricopeptide repeat protein	8	4
Helix-turn-helix	8	3
Part of a sulfur-relay system required for 2-thiolation of 5-methylaminomethyl-2-thiouridine (mnm(5)s(2)U) at tRNA wobble positions (By similarity)	7	19
Key enzyme in folate metabolism. Catalyzes an essential reaction for de novo glycine and purine synthesis, and for DNA precursor synthesis (By similarity)	7	7
Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ	7	6
Could accelerate the degradation of some genes transcripts potentially through selective RNA binding (By similarity)	7	6
3'-to-5' exoribonuclease specific for small oligoribonucleotides (By similarity)	7	6
Could be involved in ECA polysaccharide chain elongation (By similarity)	7	6
NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	7	6
Catalyzes the 2-thiolation of uridine at the wobble position (U34) of tRNA, leading to the formation of s(2)U34 (By similarity)	7	6
Dna polymerase I	7	6
Catalyzes the stereoinversion of LL-2,6- diaminoheptanedioate (L,L-DAP) to meso-diaminoheptanedioate (meso- DAP), a precursor of L-lysine and an essential component of the bacterial peptidoglycan (By similarity)	7	6
One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it helps nucleate assembly of the platform of the 30S subunit by binding and bridging several RNA helices of the 16S rRNA (By similarity)	7	5
Peptidase S24-like	7	1
(Ubiquinol oxidase) subunit I	6	28
Dihydrolipoamide acetyltransferase	6	9
Catalyzes the ADP transfer to D-glycero-D-manno-heptose 1-phosphate, yielding ADP-D,D-heptose (By similarity)	6	7
dna polymerase iii, chi subunit	6	7
Intracellular growth attenuator	6	7
Ci repressor	6	0
DNA helicase	5	25
Polysaccharide biosynthesis protein	5	21
3-octaprenyl-4-hydroxybenzoate carboxy-lyase	5	18
dihydropteroate synthase	5	9
PTS system glucose-specific transporter	5	8
Mediates the interaction of DNA replication inititator protein DnaA with DNA polymerase subunit beta sliding clamp (dnaN). Stimulates hydrolysis of ATP-DnaA to ADP-DnaA, rendering DnaA inactive for reinititation, a process called regulatory inhibition of DnaA or RIDA (By similarity)	5	8
Part of the ABC transporter FtsEX involved in cellular division (By similarity)	5	8
30S ribosomal protein S9	5	8
Catalyzes the interconversion between ADP-D-glycero- beta-D-manno-heptose and ADP-L-glycero-beta-D-manno-heptose via an epimerization at carbon 6 of the heptose (By similarity)	5	8
serine acetyltransferase	5	8
UPF0250 protein	5	8
adenylosuccinate lyase	5	8
lipopolysaccharide heptosyltransferase I	5	8
Binds single-stranded DNA at the primosome assembly site (PAS) (By similarity)	5	8
phosphoriboisomerase A	5	8
cell division atp-binding protein ftse	5	8
protease	4	66
transporter, permease	4	56
Atp-binding protein	4	28
glycosyl transferase group 1	4	25
Catalyzes the isomerization of sedoheptulose 7-phosphate in D-glycero-D-manno-heptose 7-phosphate (By similarity)	4	22
